live_url,live_path,demo_path,section,slug,title,in_sitemap,in_scrape,action,note
https://zorgtech.com/realizovanye-proekty/interaktivnyy-informatsionnaya-sistema-dlya-moskovskoy-pivovarennoy-kompanii/,/realizovanye-proekty/interaktivnyy-informatsionnaya-sistema-dlya-moskovskoy-pivovarennoy-kompanii/,/realizovanye-proekty/interaktivnyy-informatsionnaya-sistema-dlya-moskovskoy-pivovarennoy-kompanii,project,interaktivnyy-informatsionnaya-sistema-dlya-moskovskoy-pivovarennoy-kompanii,Интерактивная информационная система для Московской Пивоваренной Компании,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/interaktivnyy-katalog-dlya-chasovogo-zavoda-nika/,/realizovanye-proekty/interaktivnyy-katalog-dlya-chasovogo-zavoda-nika/,/realizovanye-proekty/interaktivnyy-katalog-dlya-chasovogo-zavoda-nika,project,interaktivnyy-katalog-dlya-chasovogo-zavoda-nika,Интерактивный каталог для часового завода НИКА,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/interaktivnyy-katalog-dlya-seti-alkogolnykh-gipermarketov-vinberry/,/realizovanye-proekty/interaktivnyy-katalog-dlya-seti-alkogolnykh-gipermarketov-vinberry/,/realizovanye-proekty/interaktivnyy-katalog-dlya-seti-alkogolnykh-gipermarketov-vinberry,project,interaktivnyy-katalog-dlya-seti-alkogolnykh-gipermarketov-vinberry,Интерактивный каталог для сети алкогольных гипермаркетов Vinberry,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/novyy-kanal-prodazh-v-kompanii-dochki-synochki/,/realizovanye-proekty/novyy-kanal-prodazh-v-kompanii-dochki-synochki/,/realizovanye-proekty/novyy-kanal-prodazh-v-kompanii-dochki-synochki,project,novyy-kanal-prodazh-v-kompanii-dochki-synochki,Новый канал продаж в компании Дочки-Сыночки,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/proekt-zorgtech-na-customer-focus-forum-2015/,/realizovanye-proekty/proekt-zorgtech-na-customer-focus-forum-2015/,/realizovanye-proekty/proekt-zorgtech-na-customer-focus-forum-2015,project,proekt-zorgtech-na-customer-focus-forum-2015,Zorgtech на Customer Focus Forum 2015,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/proekt-zorgtech-posvyashchennyy-pobede-krasnoy-armii-v-bitve-pod-stalingradom-g-volgograd/,/realizovanye-proekty/proekt-zorgtech-posvyashchennyy-pobede-krasnoy-armii-v-bitve-pod-stalingradom-g-volgograd/,/realizovanye-proekty/proekt-zorgtech-posvyashchennyy-pobede-krasnoy-armii-v-bitve-pod-stalingradom-g-volgograd,project,proekt-zorgtech-posvyashchennyy-pobede-krasnoy-armii-v-bitve-pod-stalingradom-g-volgograd,"Проект Zorgtech, посвященный победе Красной Армии в битве под Сталинградом, г. Волгоград",yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/proekt-zorgtech-v-gosudarstvennom-muzee-zapovednike-tsarskoe-selo-/,/realizovanye-proekty/proekt-zorgtech-v-gosudarstvennom-muzee-zapovednike-tsarskoe-selo-/,/realizovanye-proekty/proekt-zorgtech-v-gosudarstvennom-muzee-zapovednike-tsarskoe-selo-,project,proekt-zorgtech-v-gosudarstvennom-muzee-zapovednike-tsarskoe-selo-,"Проект Zorgtech в Государственном музее-заповеднике ""Царское село""",yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/sensornye-stoliki-v-mire-hamleys/,/realizovanye-proekty/sensornye-stoliki-v-mire-hamleys/,/realizovanye-proekty/sensornye-stoliki-v-mire-hamleys,project,sensornye-stoliki-v-mire-hamleys,"Сенсорные столики в Мире Hamleys, Центральный детский магазин, г. Москва",yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/interaktivnaya-navigatsiya-v-trk-columbus-moskva/,/realizovanye-proekty/interaktivnaya-navigatsiya-v-trk-columbus-moskva/,/realizovanye-proekty/interaktivnaya-navigatsiya-v-trk-columbus-moskva,project,interaktivnaya-navigatsiya-v-trk-columbus-moskva,"Интерактивная навигация в ТРЦ Columbus, г. Москва",yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/interaktivnaya-navigatsiya-v-trk-lotos-plaza-g-petrozavodsk/,/realizovanye-proekty/interaktivnaya-navigatsiya-v-trk-lotos-plaza-g-petrozavodsk/,/realizovanye-proekty/interaktivnaya-navigatsiya-v-trk-lotos-plaza-g-petrozavodsk,project,interaktivnaya-navigatsiya-v-trk-lotos-plaza-g-petrozavodsk,"Интерактивная навигация в ТРК «ЛОТОС PLAZA», г. Петрозаводск",yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/realizovanye-proekty/kompaniya-zorgtech-na-prazdnovanii-175-letiya-so-dnya-rozhdeniya-petra-ilicha-chaykovskogo/,/realizovanye-proekty/kompaniya-zorgtech-na-prazdnovanii-175-letiya-so-dnya-rozhdeniya-petra-ilicha-chaykovskogo/,/realizovanye-proekty/kompaniya-zorgtech-na-prazdnovanii-175-letiya-so-dnya-rozhdeniya-petra-ilicha-chaykovskogo,project,kompaniya-zorgtech-na-prazdnovanii-175-letiya-so-dnya-rozhdeniya-petra-ilicha-chaykovskogo,Компания Zorgtech на праздновании 175-летия со дня рождения Петра Ильича Чайковского,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/gid-pokupatelya/,/gotovye-resheniya/gid-pokupatelya/,/gotovye-resheniya/gid-pokupatelya,solution,gid-pokupatelya,Гид покупателя,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/ofiskiosk/,/gotovye-resheniya/ofiskiosk/,/gotovye-resheniya/ofiskiosk,solution,ofiskiosk,Офискиоск,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/virtualnyy-gid/,/gotovye-resheniya/virtualnyy-gid/,/gotovye-resheniya/virtualnyy-gid,solution,virtualnyy-gid,Виртуальный гид,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/dlya-oteley-otelkiosk/,/gotovye-resheniya/dlya-oteley-otelkiosk/,/gotovye-resheniya/dlya-oteley-otelkiosk,solution,dlya-oteley-otelkiosk,Отелькиоск,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/dlya-meditsinskikh-uchrezhdeniy-medkiosk/,/gotovye-resheniya/dlya-meditsinskikh-uchrezhdeniy-medkiosk/,/gotovye-resheniya/dlya-meditsinskikh-uchrezhdeniy-medkiosk,solution,dlya-meditsinskikh-uchrezhdeniy-medkiosk,Медкиоск,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/interaktivnaya-navigatsiya-logicmap/,/gotovye-resheniya/interaktivnaya-navigatsiya-logicmap/,/gotovye-resheniya/interaktivnaya-navigatsiya-logicmap,solution,interaktivnaya-navigatsiya-logicmap,Интерактивная навигация Logicmap,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/gosinform/,/gotovye-resheniya/gosinform/,/gotovye-resheniya/gosinform,solution,gosinform,Госинформ,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/muzeynyy-gid/,/gotovye-resheniya/muzeynyy-gid/,/gotovye-resheniya/muzeynyy-gid,solution,muzeynyy-gid,Музейный Гид,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/gotovye-resheniya/gid-uchashchegosya/,/gotovye-resheniya/gid-uchashchegosya/,/gotovye-resheniya/gid-uchashchegosya,solution,gid-uchashchegosya,Гид учащегося,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-aptek-interaktivnaya-vitrina/,/oblasti-primeneniya/dlya-aptek-interaktivnaya-vitrina/,/oblasti-primeneniya/dlya-aptek-interaktivnaya-vitrina,area,dlya-aptek-interaktivnaya-vitrina,Сэкономьте на торговых площадях благодаря внедрению виртуальной витрины,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-bankov-nbsp-nbsp-interaktivnyy-konsultant/,/oblasti-primeneniya/dlya-bankov-nbsp-nbsp-interaktivnyy-konsultant/,/oblasti-primeneniya/dlya-bankov-nbsp-nbsp-interaktivnyy-konsultant,area,dlya-bankov-nbsp-nbsp-interaktivnyy-konsultant,Новое качество банковского сервиса,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-gostinits-i-oteley-virtualny-porte/,/oblasti-primeneniya/dlya-gostinits-i-oteley-virtualny-porte/,/oblasti-primeneniya/dlya-gostinits-i-oteley-virtualny-porte,area,dlya-gostinits-i-oteley-virtualny-porte,Виртуальный портье,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-meditsinskiy-uchrezhdeniy-zapis-na-priem/,/oblasti-primeneniya/dlya-meditsinskiy-uchrezhdeniy-zapis-na-priem/,/oblasti-primeneniya/dlya-meditsinskiy-uchrezhdeniy-zapis-na-priem,area,dlya-meditsinskiy-uchrezhdeniy-zapis-na-priem,Запись на прием к врачу,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-meropriyatiy-i-vystavok-registratsiya-posetiteley/,/oblasti-primeneniya/dlya-meropriyatiy-i-vystavok-registratsiya-posetiteley/,/oblasti-primeneniya/dlya-meropriyatiy-i-vystavok-registratsiya-posetiteley,area,dlya-meropriyatiy-i-vystavok-registratsiya-posetiteley,Какие возможности дает система регистрации,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-muzeev-virtualnaya-ekspozitsiya/,/oblasti-primeneniya/dlya-muzeev-virtualnaya-ekspozitsiya/,/oblasti-primeneniya/dlya-muzeev-virtualnaya-ekspozitsiya,area,dlya-muzeev-virtualnaya-ekspozitsiya,Возможности интерактивной системы для музеев,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-promyshlennykh-predpriyatiy-avtomatizatsiya-biznesa/,/oblasti-primeneniya/dlya-promyshlennykh-predpriyatiy-avtomatizatsiya-biznesa/,/oblasti-primeneniya/dlya-promyshlennykh-predpriyatiy-avtomatizatsiya-biznesa,area,dlya-promyshlennykh-predpriyatiy-avtomatizatsiya-biznesa,Автоматизация работы с персоналом,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-puteshestviy-interaktivnaya-turisticheskaya-sistema/,/oblasti-primeneniya/dlya-puteshestviy-interaktivnaya-turisticheskaya-sistema/,/oblasti-primeneniya/dlya-puteshestviy-interaktivnaya-turisticheskaya-sistema,area,dlya-puteshestviy-interaktivnaya-turisticheskaya-sistema,Интерактивная туристическая система,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-strakhovykh-kompaniy-telemeditsina/,/oblasti-primeneniya/dlya-strakhovykh-kompaniy-telemeditsina/,/oblasti-primeneniya/dlya-strakhovykh-kompaniy-telemeditsina,area,dlya-strakhovykh-kompaniy-telemeditsina,Телемедицина - новые возможности диагностики и консультаций,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/putevoditel-po-torgovym-tsentram/,/oblasti-primeneniya/putevoditel-po-torgovym-tsentram/,/oblasti-primeneniya/putevoditel-po-torgovym-tsentram,area,putevoditel-po-torgovym-tsentram,Интерактивная навигация Logicmap,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/oblasti-primeneniya/dlya-avtosalonov/,/oblasti-primeneniya/dlya-avtosalonov/,/oblasti-primeneniya/dlya-avtosalonov,area,dlya-avtosalonov,Для автосалонов - интерактивный консультант - купить сенсорное оборудование,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/about/,/about/,/about,page,about,"О Zorgtech - кто мы, производство, информация для партнеров и клиентов",yes,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/contacts/,/contacts/,/contacts,page,contacts,Контакты,yes,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/dostavka-i-servis/,/dostavka-i-servis/,/dostavka-i-servis,page,delivery,"Доставка сенсорных экранов в любой город России, Белоруссии и Казахстана",yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/support/,/support/,/support,page,support,Гарантийное и пост гарантийное обслуживание,yes,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/rent/,/rent/,/rent,page,rent,Аренда интерактивных сенсорных столов и информационных киосков в Москве и области,yes,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/oblasti-primeneniya/,/oblasti-primeneniya/,/oblasti-primeneniya,page,areas,Области применения сенсорного интерактивного оборудования,yes,yes,keep,"Путь совпадает с живым Bitrix (демо подтянуто). На Bitrix оставить как есть, meta в HTML сервера"
https://zorgtech.com/policy,/policy/,/policy,page,policy,Политика конфиденциальности,no,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/,/,/,page,home,Сенсорные столы и интерактивные киоски заказать от производителя и купить в Москве,no,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/catalog/,/catalog/,/catalog,page,catalog,Продукция,yes,yes,keep,Путь совпадает — на Bitrix оставить как есть
https://zorgtech.com/blog/analytics/,/blog/analytics/,,blog,analytics,Аналитика от компании производителя интерактивных сенсорных экранов,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/pochemu-tsifrovye-kioski-stanovyatsya-vse-bolee-vostrebovannymi/,/blog/analytics/pochemu-tsifrovye-kioski-stanovyatsya-vse-bolee-vostrebovannymi/,,blog,pochemu-tsifrovye-kioski-stanovyatsya-vse-bolee-vostrebovannymi,Почему цифровые киоски становятся все более востребованными,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/zapis-k-vrachu-eto-ne-ispytanie-kak-tsifrovye-kioski-uluchshayut-otrasl-meditsiny/,/blog/analytics/zapis-k-vrachu-eto-ne-ispytanie-kak-tsifrovye-kioski-uluchshayut-otrasl-meditsiny/,,blog,zapis-k-vrachu-eto-ne-ispytanie-kak-tsifrovye-kioski-uluchshayut-otrasl-meditsiny,Запись к врачу - это не испытание. Как цифровые киоски улучшают отрасль медицины?,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/effektivnyy-dizayn-interfeysa-interaktivnogo-kioska-nachinaetsya-s-ponimaniya-svoego-polzovatelya/,/blog/analytics/effektivnyy-dizayn-interfeysa-interaktivnogo-kioska-nachinaetsya-s-ponimaniya-svoego-polzovatelya/,,blog,effektivnyy-dizayn-interfeysa-interaktivnogo-kioska-nachinaetsya-s-ponimaniya-svoego-polzovatelya,Эффективный дизайн интерфейса интерактивного киоска начинается с «понимания своего пользователя»,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnye-sistemy-dlya-obrazovaniya/,/blog/analytics/interaktivnye-sistemy-dlya-obrazovaniya/,,blog,interaktivnye-sistemy-dlya-obrazovaniya,Интерактивные системы для образования,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/tsifrovye-vyveski-vs-sensornye-kioski-bitva-kontseptsiy/,/blog/analytics/tsifrovye-vyveski-vs-sensornye-kioski-bitva-kontseptsiy/,,blog,tsifrovye-vyveski-vs-sensornye-kioski-bitva-kontseptsiy,"""Цифровые вывески"" vs. Сенсорные киоски: битва концепций",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/detskie-igrovye-sensornye-terminaly/,/blog/analytics/detskie-igrovye-sensornye-terminaly/,,blog,detskie-igrovye-sensornye-terminaly,Детские игровые сенсорные терминалы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/detskiy-interaktivnyy-stol/,/blog/analytics/detskiy-interaktivnyy-stol/,,blog,detskiy-interaktivnyy-stol,Детский интерактивный стол,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/elektronnyy-putevoditel-na-sluzhbe-vokzalov-i-aeroportov/,/blog/analytics/elektronnyy-putevoditel-na-sluzhbe-vokzalov-i-aeroportov/,,blog,elektronnyy-putevoditel-na-sluzhbe-vokzalov-i-aeroportov,Электронный путеводитель на службе вокзалов и аэропортов,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/elektronnyy-konsultant-na-vystavkakh-i-konferentsiyakh/,/blog/analytics/elektronnyy-konsultant-na-vystavkakh-i-konferentsiyakh/,,blog,elektronnyy-konsultant-na-vystavkakh-i-konferentsiyakh,Электронный консультант на выставках и конференциях,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnaya-vystavka-dzhimmi-nelsona/,/blog/analytics/interaktivnaya-vystavka-dzhimmi-nelsona/,,blog,interaktivnaya-vystavka-dzhimmi-nelsona,Интерактивная выставка Джимми Нельсона,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/informatsionno-spravochnye-terminaly/,/blog/analytics/informatsionno-spravochnye-terminaly/,,blog,informatsionno-spravochnye-terminaly,Информационно-справочные терминалы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnaya-navigatsiya-v-torgovykh-tsentrakh/,/blog/analytics/interaktivnaya-navigatsiya-v-torgovykh-tsentrakh/,,blog,interaktivnaya-navigatsiya-v-torgovykh-tsentrakh,Интерактивная навигация в торговых центрах,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnyy-stol-dlya-doshkolnikov/,/blog/analytics/interaktivnyy-stol-dlya-doshkolnikov/,,blog,interaktivnyy-stol-dlya-doshkolnikov,Интерактивный стол для дошкольников,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnoe-oborudovanie/,/blog/analytics/interaktivnoe-oborudovanie/,,blog,interaktivnoe-oborudovanie,Интерактивное оборудование,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnye-sistemy/,/blog/analytics/interaktivnye-sistemy/,,blog,interaktivnye-sistemy,Интерактивные системы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnyy-kiosk-kak-instrument-reklamy/,/blog/analytics/interaktivnyy-kiosk-kak-instrument-reklamy/,,blog,interaktivnyy-kiosk-kak-instrument-reklamy,Интерактивный киоск как инструмент рекламы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnyy-obuchayushchiy-stol/,/blog/analytics/interaktivnyy-obuchayushchiy-stol/,,blog,interaktivnyy-obuchayushchiy-stol,Интерактивный обучающий стол,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/kak-vybrat-sensornyy-kiosk/,/blog/analytics/kak-vybrat-sensornyy-kiosk/,,blog,kak-vybrat-sensornyy-kiosk,Как выбрать сенсорный киоск?,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/kiosk-protiv-afishi-11-funktsiy-sensornogo-kioska-v-kinoteatre/,/blog/analytics/kiosk-protiv-afishi-11-funktsiy-sensornogo-kioska-v-kinoteatre/,,blog,kiosk-protiv-afishi-11-funktsiy-sensornogo-kioska-v-kinoteatre,Киоск против афиши. 11 функций сенсорного киоска в кинотеатре,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/oborudovanie-dlya-prezentatsiy/,/blog/analytics/oborudovanie-dlya-prezentatsiy/,,blog,oborudovanie-dlya-prezentatsiy,Оборудование для презентаций,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/passivnaya-ventilyatsiya-vse-za-i-za-/,/blog/analytics/passivnaya-ventilyatsiya-vse-za-i-za-/,,blog,passivnaya-ventilyatsiya-vse-za-i-za-,"Пассивная вентиляция. Все ""за"" и... ""за"".",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/planshet-vmesto-obedennogo-stola/,/blog/analytics/planshet-vmesto-obedennogo-stola/,,blog,planshet-vmesto-obedennogo-stola,Планшет вместо обеденного стола,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/polza-informatsionnykh-kioskov-dlya-poliklinik/,/blog/analytics/polza-informatsionnykh-kioskov-dlya-poliklinik/,,blog,polza-informatsionnykh-kioskov-dlya-poliklinik,Польза информационных киосков для поликлиник,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/prezentatsionnoe-oborudovanie/,/blog/analytics/prezentatsionnoe-oborudovanie/,,blog,prezentatsionnoe-oborudovanie,Презентационное оборудование,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/primenenie-informatsionnykh-sensornykh-kioskov-v-akvariumakh/,/blog/analytics/primenenie-informatsionnykh-sensornykh-kioskov-v-akvariumakh/,,blog,primenenie-informatsionnykh-sensornykh-kioskov-v-akvariumakh,Применение информационных сенсорных киосков в аквариумах,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/primenenie-sensornykh-kioskov-v-muzeyakh/,/blog/analytics/primenenie-sensornykh-kioskov-v-muzeyakh/,,blog,primenenie-sensornykh-kioskov-v-muzeyakh,Применение сенсорных киосков в музеях,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/tem-vremenem-za-okeanom-sensornye-kioski-na-strazhe-poryadka/,/blog/analytics/tem-vremenem-za-okeanom-sensornye-kioski-na-strazhe-poryadka/,,blog,tem-vremenem-za-okeanom-sensornye-kioski-na-strazhe-poryadka,"""Тем временем за океаном..."" Сенсорные киоски на страже порядка",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/sensornye-kioski-rasshiryayut-granitsy/,/blog/analytics/sensornye-kioski-rasshiryayut-granitsy/,,blog,sensornye-kioski-rasshiryayut-granitsy,Сенсорные киоски расширяют границы,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/sensornye-kioski-v-roznichnoy-torgovle/,/blog/analytics/sensornye-kioski-v-roznichnoy-torgovle/,,blog,sensornye-kioski-v-roznichnoy-torgovle,Сенсорные киоски в розничной торговле,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/sensornye-kioski-diamant-sovety-po-ekspluatatsii-chast-1/,/blog/analytics/sensornye-kioski-diamant-sovety-po-ekspluatatsii-chast-1/,,blog,sensornye-kioski-diamant-sovety-po-ekspluatatsii-chast-1,Сенсорные киоски Diamant: советы по эксплуатации. Часть 1.,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/vopros-desyatiletiya-steklo-ili-metall/,/blog/analytics/vopros-desyatiletiya-steklo-ili-metall/,,blog,vopros-desyatiletiya-steklo-ili-metall,Вопрос десятилетия: стекло или металл?,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/analytics/interaktivnaya-stena-v-muzee-mod-antverpen-belgiya/,/blog/analytics/interaktivnaya-stena-v-muzee-mod-antverpen-belgiya/,,blog,interaktivnaya-stena-v-muzee-mod-antverpen-belgiya,"Интерактивная стена в Музее Мод (Антверпен, Бельгия)",yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
https://zorgtech.com/blog/news/,/blog/news/,,blog,news,Новости компании - вся последняя информация об интерактивных сенсорных киосках,yes,yes,keep-url-no-demo-page,"Есть на живом сайте, в демо страницы нет — URL нельзя терять"
